ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
68.98.161.efh,2003-11-01,18:02:29,500.0,1051490.0,0001179110-03-008417,-index.htm,200.0,2530.0,1.0,0.0,0.0,1.0,0.0,win
24.34.116.ebc,2003-11-01,18:02:31,500.0,883780.0,0000883780-00-000108,-index.htm,200.0,2419.0,1.0,0.0,0.0,1.0,0.0,mie
68.98.161.efh,2003-11-01,18:02:31,500.0,1051490.0,0001179110-03-008417,xslF345X02/edgar.xml,200.0,18991.0,0.0,0.0,0.0,9.0,0.0,win
216.91.36.fgi,2003-11-01,18:02:42,500.0,883945.0,0001191570-03-000002,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
65.70.160.aie,2003-11-01,18:02:44,500.0,1144528.0,0000899243-01-501830,-index.htm,200.0,1749.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:02:46,500.0,910723.0,0000910723-97-000029,.txt,200.0,549920.0,0.0,1.0,0.0,0.0,1.0,
205.188.209.jde,2003-11-01,18:02:46,500.0,1091907.0,0001206774-03-000663,-index.htm,200.0,4693.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,18:02:49,500.0,18000.0,0000018000-97-000006,.txt,200.0,30078.0,0.0,1.0,0.0,0.0,1.0,
192.107.108.jid,2003-11-01,18:02:50,500.0,72911.0,0000909567-03-000343,t09107exv12.htm,200.0,33441.0,0.0,0.0,0.0,9.0,0.0,win
65.70.160.aie,2003-11-01,18:02:51,500.0,1144528.0,0000899243-01-501830,d424b3.txt,200.0,833539.0,0.0,0.0,0.0,9.0,0.0,win
192.107.108.jid,2003-11-01,18:02:56,500.0,72911.0,0000909567-03-000343,t09107exv23w1.htm,200.0,17936.0,0.0,0.0,0.0,9.0,0.0,win
192.107.108.jid,2003-11-01,18:02:59,500.0,72911.0,0000909567-03-000343,t09107exv10w33.htm,200.0,3584.0,0.0,0.0,0.0,9.0,0.0,win
65.70.160.aie,2003-11-01,18:03:02,500.0,1144528.0,0000950109-01-505573,-index.htm,200.0,1986.0,1.0,0.0,0.0,1.0,0.0,win
65.70.160.aie,2003-11-01,18:03:07,500.0,1144528.0,0000950109-01-505573,d424b3.txt,200.0,599888.0,0.0,0.0,0.0,9.0,0.0,win
192.107.108.jid,2003-11-01,18:03:08,500.0,72911.0,0001130319-02-000168,-index.htm,200.0,5081.0,1.0,0.0,0.0,1.0,0.0,win
192.107.108.jid,2003-11-01,18:03:14,500.0,72911.0,0001130319-02-000168,t06646e10-k.htm,200.0,1443076.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:03:29,500.0,726958.0,0000726958-97-000016,.txt,200.0,39939.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:03:43,500.0,891105.0,0000891105-97-000022,.txt,200.0,127353.0,0.0,1.0,0.0,0.0,1.0,
205.188.209.gii,2003-11-01,18:03:56,500.0,1091907.0,0000950128-03-001002,-index.htm,200.0,2854.0,1.0,0.0,0.0,1.0,0.0,mie
67.226.238.bgg,2003-11-01,18:03:57,500.0,1001430.0,0001193125-03-065297,.txt,200.0,9466.0,0.0,0.0,0.0,1.0,0.0,win
12.72.135.eij,2003-11-01,18:04:11,500.0,859163.0,0000859163-03-000095,-index.htm,200.0,2824.0,1.0,0.0,0.0,1.0,0.0,mie
12.72.135.eij,2003-11-01,18:04:18,500.0,859163.0,0000859163-03-000095,xslF345X02/edgardoc.xml,200.0,15028.0,0.0,0.0,0.0,9.0,0.0,mie
141.219.154.jie,2003-11-01,18:04:38,500.0,789863.0,0000789863-97-000028,.txt,200.0,300086.0,0.0,1.0,0.0,0.0,1.0,
208.168.16.egd,2003-11-01,18:05:07,500.0,63416.0,0000063416-03-000024,-index.htm,200.0,2564.0,1.0,0.0,0.0,1.0,0.0,win
65.70.160.aie,2003-11-01,18:05:43,500.0,1100412.0,0001035704-00-000912,-index.htm,200.0,5479.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:05:44,500.0,1038374.0,0000940180-97-001033,.txt,200.0,40579.0,0.0,1.0,0.0,0.0,1.0,
68.98.161.efh,2003-11-01,18:05:48,500.0,1051490.0,0001072613-02-000319,-index.htm,200.0,3256.0,1.0,0.0,0.0,1.0,0.0,win
65.65.24.jje,2003-11-01,18:05:49,500.0,45012.0,0000950129-03-005171,h09927exv99w2.txt,200.0,11699.0,0.0,1.0,0.0,0.0,0.0,win
65.70.160.aie,2003-11-01,18:05:50,500.0,1100412.0,0001035704-00-000912,d80204a2s-1a.txt,200.0,422276.0,0.0,0.0,0.0,9.0,0.0,win
68.98.161.efh,2003-11-01,18:05:50,500.0,1051490.0,0001072613-02-000319,form-10q_11058.txt,200.0,97403.0,0.0,0.0,0.0,9.0,0.0,win
67.4.85.dcg,2003-11-01,18:05:51,500.0,862480.0,0000898430-99-000400,.txt,200.0,170461.0,0.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:05:53,500.0,18396.0,0000018396-97-000012,.txt,200.0,102437.0,0.0,1.0,0.0,0.0,1.0,
208.218.128.fhf,2003-11-01,18:05:53,500.0,916006.0,0000950129-03-004320,.txt,200.0,393803.0,0.0,0.0,0.0,10.0,0.0,mie
203.195.247.jdd,2003-11-01,18:05:54,500.0,350852.0,0001047469-03-010694,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
203.195.247.jdd,2003-11-01,18:05:59,500.0,350852.0,0001047469-03-010694,a2105969zdef14a.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
65.65.24.jje,2003-11-01,18:06:01,500.0,45012.0,0000950129-03-005171,h09927exv99w3.txt,200.0,13963.0,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:06:10,500.0,761648.0,0000761648-97-000012,.txt,200.0,22365.0,0.0,1.0,0.0,0.0,1.0,
192.107.108.jid,2003-11-01,18:06:15,500.0,72911.0,0001130319-02-000168,t06646ex10-2.txt,200.0,37465.0,0.0,0.0,0.0,9.0,0.0,win
192.107.108.jid,2003-11-01,18:06:32,500.0,72911.0,0000950144-01-003499,-index.htm,200.0,4591.0,1.0,0.0,0.0,1.0,0.0,win
192.107.108.jid,2003-11-01,18:06:48,500.0,72911.0,0000950144-01-003499,t26083ke10-k405.txt,200.0,458112.0,0.0,0.0,0.0,9.0,0.0,win
24.131.193.eja,2003-11-01,18:06:52,500.0,1057293.0,0001085037-03-000721,-index.htm,200.0,2265.0,1.0,0.0,0.0,1.0,0.0,mie
24.131.193.eja,2003-11-01,18:06:56,500.0,1057293.0,0001085037-03-000721,ex8k1024.htm,200.0,127585.0,0.0,0.0,0.0,9.0,0.0,mie
192.107.108.jid,2003-11-01,18:06:58,500.0,72911.0,0000909567-03-000343,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:07:01,500.0,871395.0,0000891618-97-004443,.txt,200.0,34940.0,0.0,1.0,0.0,0.0,1.0,
192.107.108.jid,2003-11-01,18:07:01,500.0,72911.0,0000909567-03-000343,t09107e10vk.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
24.131.193.eja,2003-11-01,18:07:09,500.0,1057293.0,0001085037-03-000707,-index.htm,200.0,3173.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,18:07:46,500.0,773337.0,0000773337-97-000007,.txt,200.0,54394.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:07:53,500.0,774197.0,0000774197-97-000032,.txt,200.0,119055.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:08:22,500.0,921085.0,0000891618-97-004575,.txt,200.0,96855.0,0.0,1.0,0.0,0.0,1.0,
64.53.141.jhi,2003-11-01,18:08:45,500.0,1098690.0,0001193125-03-028509,d10q.htm,200.0,686671.0,0.0,1.0,0.0,0.0,0.0,mie
67.86.22.ede,2003-11-01,18:08:47,500.0,1066935.0,0000893750-02-000690,-index.htm,200.0,2846.0,1.0,0.0,0.0,4.0,0.0,win
67.86.22.ede,2003-11-01,18:08:54,500.0,1066935.0,0000893750-02-000690,schedule13d.txt,200.0,25563.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:09:10,500.0,18808.0,0000018808-97-000016,.txt,200.0,95563.0,0.0,1.0,0.0,0.0,1.0,
68.49.123.egd,2003-11-01,18:09:10,500.0,63908.0,0001047469-03-018134,-index.htm,200.0,2707.0,1.0,1.0,0.0,0.0,0.0,win
68.49.123.egd,2003-11-01,18:09:13,500.0,63908.0,0001047469-03-018134,a2110530z10-q.htm,200.0,237408.0,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:09:17,500.0,351127.0,0000950124-97-005766,.txt,200.0,44285.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:09:28,500.0,949157.0,0000950123-97-009568,.txt,200.0,77369.0,0.0,1.0,0.0,0.0,1.0,
205.188.209.bdc,2003-11-01,18:09:41,500.0,732717.0,0000732717-02-000028,-index.htm,200.0,2996.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,18:09:51,500.0,840258.0,0000840258-97-000001,.txt,200.0,21546.0,0.0,1.0,0.0,0.0,1.0,
199.206.254.fef,2003-11-01,18:09:57,500.0,1100270.0,0000950144-02-004338,g75667def14a_pdf.pdf,200.0,182546.0,0.0,0.0,0.0,9.0,0.0,win
199.206.254.fef,2003-11-01,18:09:58,500.0,1100270.0,0000950144-02-004338,g75667def14a_pdf.pdf,206.0,181407.0,0.0,1.0,0.0,0.0,0.0,win
67.86.22.ede,2003-11-01,18:09:58,500.0,1066935.0,0000893750-02-000674,-index.htm,200.0,2842.0,1.0,0.0,0.0,4.0,0.0,win
67.86.22.ede,2003-11-01,18:10:04,500.0,1066935.0,0000909518-98-000489,.txt,200.0,17561.0,0.0,0.0,0.0,4.0,0.0,win
141.219.154.jie,2003-11-01,18:10:05,500.0,357105.0,0000931763-97-001976,.txt,200.0,91366.0,0.0,1.0,0.0,0.0,1.0,
67.86.22.ede,2003-11-01,18:10:16,500.0,902277.0,0000909518-01-000145,-index.htm,200.0,4120.0,1.0,0.0,0.0,4.0,0.0,win
207.162.228.haa,2003-11-01,18:10:38,500.0,108772.0,0001193125-03-033057,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:10:39,500.0,804753.0,0000804753-97-000028,.txt,200.0,36503.0,0.0,1.0,0.0,0.0,1.0,
207.162.228.haa,2003-11-01,18:10:39,500.0,108772.0,0001193125-03-033057,d10q.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
216.241.242.bch,2003-11-01,18:10:39,500.0,875762.0,0001214258-03-000006,.txt,200.0,18338.0,0.0,0.0,0.0,1.0,0.0,win
217.210.128.cib,2003-11-01,18:10:42,500.0,725058.0,0000725058-03-000005,-index.htm,200.0,5458.0,1.0,0.0,0.0,4.0,0.0,
217.210.128.cib,2003-11-01,18:10:52,500.0,725058.0,0000725058-03-000005,cytogenf10k_02final.txt,200.0,341690.0,0.0,0.0,0.0,9.0,0.0,
216.232.172.ecg,2003-11-01,18:10:59,500.0,1264136.0,0001193125-03-053803,-index.htm,200.0,5641.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:11:03,500.0,894531.0,0001016295-97-000143,.txt,200.0,26248.0,0.0,1.0,0.0,0.0,1.0,
205.188.209.jga,2003-11-01,18:11:03,500.0,1011452.0,0001011452-03-000013,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,mie
67.72.144.ecb,2003-11-01,18:11:03,500.0,879338.0,0001062993-03-000670,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
67.83.196.gjc,2003-11-01,18:11:03,500.0,921549.0,0001181431-03-026777,-index.htm,200.0,2732.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:11:06,500.0,1008914.0,0000830260-97-000024,.txt,200.0,55805.0,0.0,1.0,0.0,0.0,1.0,
67.72.144.ecb,2003-11-01,18:11:06,500.0,879338.0,0001062993-03-000670,form6k.htm,200.0,5884.0,0.0,0.0,0.0,9.0,0.0,win
67.83.196.gjc,2003-11-01,18:11:06,500.0,921549.0,0001181431-03-026777,xslF345X02/rrd20493.xml,200.0,17348.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,18:11:06,500.0,1047965.0,0001137070-03-000058,-index.htm,200.0,3329.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:11:07,500.0,1047965.0,0001137070-03-000058,xslF345X02/primary_doc.xml,200.0,21855.0,0.0,1.0,0.0,0.0,0.0,
216.232.172.ecg,2003-11-01,18:11:14,500.0,1264136.0,0001193125-03-061313,-index.htm,200.0,1795.0,1.0,0.0,0.0,1.0,0.0,win
216.232.172.ecg,2003-11-01,18:11:19,500.0,1264136.0,0001193125-03-061313,d6k.txt,200.0,5564.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,18:11:21,500.0,1120295.0,0000950138-03-000592,-index.htm,200.0,2547.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:11:22,500.0,1120295.0,0000950138-03-000592,xslF345X02/edgar.xml,200.0,34825.0,0.0,1.0,0.0,0.0,0.0,
141.219.154.jie,2003-11-01,18:11:32,500.0,800042.0,0000950133-97-003969,.txt,200.0,190891.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,18:11:35,500.0,713492.0,0000950148-97-002799,.txt,200.0,41464.0,0.0,1.0,0.0,0.0,1.0,
68.70.228.ehg,2003-11-01,18:11:35,500.0,21344.0,9999999997-03-007302,-index.htm,200.0,2068.0,1.0,0.0,0.0,1.0,0.0,win
67.86.100.aji,2003-11-01,18:11:41,500.0,29989.0,0000891092-98-000278,.txt,200.0,5222.0,0.0,0.0,0.0,1.0,0.0,win
68.70.228.ehg,2003-11-01,18:11:42,500.0,21344.0,9999999997-03-007302,.paper,200.0,290.0,0.0,0.0,0.0,9.0,0.0,win
209.10.113.gjh,2003-11-01,18:11:52,500.0,312069.0,9999999997-02-031053,.txt,200.0,1840.0,0.0,1.0,1.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:11:54,500.0,1059155.0,0001168404-03-000306,-index.htm,200.0,2911.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:11:56,500.0,1059155.0,0001168404-03-000306,xslF345X02/edgar.xml,200.0,20814.0,0.0,1.0,0.0,0.0,0.0,
141.219.154.jie,2003-11-01,18:12:06,500.0,1013696.0,0000898430-97-004855,.txt,200.0,44773.0,0.0,1.0,0.0,0.0,1.0,
68.49.123.egd,2003-11-01,18:12:08,500.0,63908.0,0001047469-03-018134,-index.htm,200.0,2707.0,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:12:09,500.0,721408.0,0001047469-97-005071,.txt,200.0,48627.0,0.0,1.0,0.0,0.0,1.0,
68.49.123.egd,2003-11-01,18:12:09,500.0,63908.0,0001047469-03-018134,a2110530zex-12.htm,200.0,24797.0,0.0,1.0,0.0,0.0,0.0,win
65.169.222.fdf,2003-11-01,18:12:13,500.0,316253.0,0000930413-03-003142,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
68.49.123.egd,2003-11-01,18:12:14,500.0,63908.0,0001047469-03-018134,-index.htm,200.0,2707.0,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:12:16,500.0,19353.0,0000019353-97-000017,.txt,200.0,44774.0,0.0,1.0,0.0,0.0,1.0,
68.49.123.egd,2003-11-01,18:12:16,500.0,63908.0,0001047469-03-018134,a2110530zex-99_1.htm,200.0,3443.0,0.0,1.0,0.0,0.0,0.0,win
65.169.222.fdf,2003-11-01,18:12:18,500.0,316253.0,0000930413-03-003142,c29687_10-k.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
68.49.123.egd,2003-11-01,18:12:18,500.0,63908.0,0001047469-03-018134,-index.htm,200.0,2707.0,1.0,1.0,0.0,0.0,0.0,win
68.49.123.egd,2003-11-01,18:12:20,500.0,63908.0,0001047469-03-018134,a2110530zex-99_2.htm,200.0,3493.0,0.0,1.0,0.0,0.0,0.0,win
68.49.123.egd,2003-11-01,18:12:22,500.0,63908.0,0001047469-03-018134,-index.htm,200.0,2707.0,1.0,1.0,0.0,0.0,0.0,win
68.198.216.jie,2003-11-01,18:12:34,500.0,840467.0,0000840467-03-000100,-index.htm,200.0,2865.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:12:35,500.0,840467.0,0000840467-03-000100,xslF345X02/primary_doc.xml,200.0,18332.0,0.0,1.0,0.0,0.0,0.0,
68.167.226.fdf,2003-11-01,18:12:38,500.0,1140184.0,0000950133-03-002936,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
68.96.86.edd,2003-11-01,18:12:38,500.0,1066107.0,0001040098-02-000008,-index.htm,200.0,3247.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,18:12:40,500.0,819692.0,0000950152-97-008097,.txt,200.0,159906.0,0.0,1.0,0.0,0.0,1.0,
68.167.226.fdf,2003-11-01,18:12:40,500.0,1140184.0,0000950133-03-002936,y89276e10vq.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,18:12:40,500.0,878560.0,0001202212-03-000003,-index.htm,200.0,2634.0,1.0,1.0,0.0,0.0,0.0,
199.206.254.fef,2003-11-01,18:12:49,500.0,1100270.0,0000950144-01-501229,g68654ex13.txt,304.0,,0.0,1.0,0.0,0.0,0.0,win
68.198.216.jie,2003-11-01,18:12:49,500.0,1091822.0,0001134189-03-000115,-index.htm,200.0,2714.0,1.0,1.0,0.0,0.0,0.0,
68.96.86.edd,2003-11-01,18:12:49,500.0,1066107.0,0000813027-02-000025,-index.htm,200.0,3315.0,1.0,0.0,0.0,1.0,0.0,mie
24.131.196.def,2003-11-01,18:12:50,500.0,1091801.0,0001005477-01-002388,-index.htm,200.0,2209.0,1.0,0.0,0.0,1.0,0.0,mie
65.166.26.aca,2003-11-01,18:12:50,500.0,1001917.0,0001032210-01-500061,-index.htm,200.0,2802.0,1.0,0.0,0.0,1.0,0.0,win
68.198.216.jie,2003-11-01,18:12:50,500.0,1091822.0,0001134189-03-000115,xslF345X02/edgardoc.xml,200.0,16631.0,0.0,1.0,0.0,0.0,0.0,
200.11.202.abj,2003-11-01,18:12:55,500.0,906424.0,0000912057-02-024403,a2082333zex-10_1.htm,200.0,2210.0,0.0,0.0,0.0,9.0,0.0,win
68.96.86.edd,2003-11-01,18:12:56,500.0,1066107.0,0000813027-02-000025,ep1002.txt,200.0,3486.0,0.0,0.0,0.0,9.0,0.0,mie
65.166.26.aca,2003-11-01,18:12:58,500.0,1001917.0,0001032210-01-500061,d10k.txt,200.0,125587.0,0.0,0.0,0.0,9.0,0.0,win
64.123.190.jeb,2003-11-01,18:13:01,500.0,1158846.0,0001104659-03-018478,-index.htm,200.0,2978.0,1.0,0.0,0.0,1.0,0.0,win
67.83.196.gjc,2003-11-01,18:13:01,500.0,921549.0,0000906280-03-000416,-index.htm,200.0,2293.0,1.0,0.0,0.0,1.0,0.0,win
68.198.216.jie,2003-11-01,18:13:01,500.0,1091822.0,0001258205-03-000007,-index.htm,200.0,2700.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:13:02,500.0,1091822.0,0001258205-03-000007,xslF345X02/edgardoc.xml,200.0,20507.0,0.0,1.0,0.0,0.0,0.0,
67.83.196.gjc,2003-11-01,18:13:03,500.0,921549.0,0000906280-03-000416,form8-k_91703.htm,200.0,7276.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,18:13:04,500.0,774695.0,0001224160-03-000012,-index.htm,200.0,2617.0,1.0,1.0,0.0,0.0,0.0,
195.93.34.jhd,2003-11-01,18:13:05,500.0,1127866.0,0001193125-03-024707,-index.htm,200.0,2216.0,1.0,0.0,0.0,1.0,0.0,win
64.123.190.jeb,2003-11-01,18:13:07,500.0,1158846.0,0001104659-03-018478,a03-2431_110q.htm,200.0,239493.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,18:13:07,500.0,774695.0,0001228024-03-000002,-index.htm,200.0,2549.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:13:08,500.0,774695.0,0001228024-03-000002,xslF345X02/edgardoc.xml,200.0,15211.0,0.0,1.0,0.0,0.0,0.0,
195.93.32.jde,2003-11-01,18:13:10,500.0,1127866.0,0001193125-03-024707,d6k.htm,200.0,545059.0,0.0,0.0,0.0,9.0,0.0,win
24.131.196.def,2003-11-01,18:13:11,500.0,1091801.0,0000950123-00-003133,-index.html,200.0,104784.0,1.0,0.0,0.0,1.0,0.0,mie
68.49.123.egd,2003-11-01,18:13:11,500.0,63908.0,0001047469-03-018134,-index.htm,200.0,2707.0,1.0,1.0,0.0,0.0,0.0,win
200.11.202.abj,2003-11-01,18:13:13,500.0,906424.0,0000912057-02-024403,a2082333zex-10_3.htm,200.0,1917.0,0.0,0.0,0.0,9.0,0.0,win
129.252.117.fad,2003-11-01,18:13:17,500.0,2024.0,0000002024-00-000008,-index.html,304.0,,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:13:18,500.0,793983.0,0000950136-97-001621,.txt,200.0,153927.0,0.0,1.0,0.0,0.0,1.0,
216.68.152.igg,2003-11-01,18:13:23,500.0,1055726.0,0001104659-03-017814,-index.htm,200.0,2939.0,1.0,0.0,0.0,1.0,0.0,win
129.252.117.fad,2003-11-01,18:13:28,500.0,2024.0,0000002024-99-000004,.txt,200.0,202530.0,0.0,1.0,0.0,0.0,0.0,win
63.205.69.igh,2003-11-01,18:13:29,500.0,807882.0,0000898430-02-004473,d10k.htm,200.0,949986.0,0.0,0.0,0.0,9.0,0.0,mie
216.68.152.igg,2003-11-01,18:13:30,500.0,1055726.0,0001104659-03-017814,a03-2253_110q.htm,200.0,461126.0,0.0,0.0,0.0,9.0,0.0,win
129.252.117.fad,2003-11-01,18:14:00,500.0,2024.0,0000002024-99-000004,.txt,304.0,,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:14:00,500.0,215420.0,0000950152-97-007683,.txt,200.0,45102.0,0.0,1.0,0.0,0.0,1.0,
129.252.117.fad,2003-11-01,18:14:05,500.0,2024.0,0000002024-00-000008,-index.html,304.0,,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:14:16,500.0,844161.0,0000944209-97-001341,.txt,200.0,27307.0,0.0,1.0,0.0,0.0,1.0,
140.232.153.jdj,2003-11-01,18:14:23,500.0,63908.0,0001047469-03-002818,-index.htm,200.0,2333.0,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,18:14:23,500.0,799485.0,0001047469-97-004939,.txt,200.0,43757.0,0.0,1.0,0.0,0.0,1.0,
140.232.153.jdj,2003-11-01,18:14:25,500.0,63908.0,0001047469-03-002818,a2101443z8-k.htm,200.0,7751.0,0.0,0.0,0.0,9.0,0.0,win
64.242.225.iei,2003-11-01,18:14:40,500.0,1188109.0,9999999997-02-050112,.paper,304.0,,0.0,1.0,0.0,0.0,0.0,
63.201.95.aie,2003-11-01,18:14:52,500.0,75042.0,0000075042-03-000022,-index.htm,200.0,3178.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:14:54,500.0,787618.0,0000909518-97-000672,.txt,200.0,82635.0,0.0,1.0,0.0,0.0,1.0,
63.201.95.aie,2003-11-01,18:14:56,500.0,75042.0,0000075042-03-000022,q3rd1003.htm,200.0,265743.0,0.0,0.0,0.0,9.0,0.0,win
152.163.252.ged,2003-11-01,18:16:38,500.0,732712.0,0000950134-03-014059,d09936e8vk.txt,200.0,7235.0,0.0,0.0,0.0,9.0,0.0,win
216.204.40.jii,2003-11-01,18:16:39,500.0,884940.0,0000884940-03-000017,-index.htm,200.0,2792.0,1.0,0.0,0.0,1.0,0.0,win
216.204.40.jii,2003-11-01,18:16:41,500.0,884940.0,0000884940-03-000017,q1stquarter2003.txt,200.0,44467.0,0.0,0.0,0.0,9.0,0.0,win
68.198.216.jie,2003-11-01,18:16:43,500.0,1059155.0,0001168404-03-000304,-index.htm,200.0,2773.0,1.0,1.0,0.0,0.0,0.0,
68.198.216.jie,2003-11-01,18:16:44,500.0,1059155.0,0001168404-03-000304,xslF345X02/edgar.xml,200.0,20124.0,0.0,1.0,0.0,0.0,0.0,
216.68.152.igg,2003-11-01,18:16:56,500.0,1055726.0,0001179110-03-006711,-index.htm,200.0,2774.0,1.0,0.0,0.0,1.0,0.0,win
67.23.172.eef,2003-11-01,18:16:56,500.0,1108205.0,0001193125-03-046169,-index.htm,200.0,2612.0,1.0,0.0,0.0,1.0,0.0,
216.68.152.igg,2003-11-01,18:16:58,500.0,1055726.0,0001179110-03-006711,xslF345X02/edgar.xml,200.0,15491.0,0.0,0.0,0.0,9.0,0.0,win
67.23.172.eef,2003-11-01,18:16:59,500.0,1108205.0,0001193125-03-046169,ds3.htm,200.0,228722.0,0.0,0.0,0.0,9.0,0.0,
68.167.226.fdf,2003-11-01,18:17:00,500.0,1011661.0,0000950123-03-011416,y90757exv99w1.txt,200.0,19632.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:17:01,500.0,20171.0,0000950123-97-009408,.txt,200.0,65207.0,0.0,1.0,0.0,0.0,1.0,
216.68.152.igg,2003-11-01,18:17:05,500.0,1055726.0,0001179110-03-006671,-index.htm,200.0,2724.0,1.0,0.0,0.0,1.0,0.0,win
216.68.152.igg,2003-11-01,18:17:07,500.0,1055726.0,0001179110-03-006671,xslF345X02/edgar.xml,200.0,15504.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:17:11,500.0,20212.0,0000020212-97-000018,.txt,200.0,116430.0,0.0,1.0,0.0,0.0,1.0,
4.3.85.cjb,2003-11-01,18:17:19,500.0,1114872.0,0001114872-03-000018,.txt,200.0,106541.0,0.0,0.0,0.0,1.0,0.0,win
152.163.253.eda,2003-11-01,18:17:20,500.0,732712.0,0000950134-03-003953,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
216.91.36.fgi,2003-11-01,18:17:20,500.0,883945.0,0000019617-03-000231,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
216.91.36.fgi,2003-11-01,18:17:26,500.0,883945.0,0000019617-03-000231,usatruck.htm,200.0,35629.0,0.0,0.0,0.0,9.0,0.0,win
205.188.209.hhg,2003-11-01,18:17:35,500.0,1136101.0,9999999997-02-021505,.txt,200.0,1346.0,0.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:17:41,500.0,786620.0,0000950144-97-012237,.txt,200.0,62351.0,0.0,1.0,0.0,0.0,1.0,
64.160.52.fib,2003-11-01,18:17:46,500.0,924174.0,0000950134-03-013506,.txt,200.0,628674.0,0.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,18:18:01,500.0,885975.0,0000885975-97-000007,.txt,200.0,71651.0,0.0,1.0,0.0,0.0,1.0,
24.161.178.hce,2003-11-01,18:18:08,500.0,884394.0,0000950135-03-001306,b45623stnsarvu.txt,200.0,15423.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,18:18:16,500.0,723254.0,0000892251-97-000198,.txt,200.0,22837.0,0.0,1.0,0.0,0.0,1.0,
